"<150>Jan 28 08:09:59 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:09:59 +0530] ""POST /RightsWeb/myrights/rest/getNewCardBranch?cd=1769567982182 HTTP/1.1"" 200 332 27 ""https://abc.example.com//myrights/c"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /NextGenGHDRFCService/rest/getResolvedDate HTTP/1.1"" 200 57 12 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /NextGenGHDRFCService/rest/viewSingleCipvConfig HTTP/1.1"" 200 509 8 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /NextGenGHDRFCService/rest/getOpenSourceProperties HTTP/1.1"" 200 514 9 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<182>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 - - [28/Jan/2026:08:10:03 +0530] ""GET /login/js/Modified/socket/polyfill.js HTTP/1.1"" 200 80 4145"
"<182>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 - - [28/Jan/2026:08:10:03 +0530] ""GET /login/js/Modified/script11.js HTTP/1.1"" 200 80 11501"
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /companyWidgets/img/newWidgetIcons/ghd-icon2.png HTTP/1.1"" 200 671 8 ""https://ievolveng.company.net/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /companyWidgets/img/newWidgetIcons/iconPlus1.gif HTTP/1.1"" 200 299424 10 ""https://ievolveng.company.net/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /companyWidgets/rest/reloadHelperCache?callback=CacheRefreshSuccess&_=1769568001679 HTTP/1.1"" 200 72 43 ""https://speed.company.net/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /LWMApp/polyfills.86273db280580ca6.js HTTP/1.1"" 200 12624 9 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /timesheet/resources/css/modules/timesheet/images/side-arrow.png HTTP/1.1"" 200 804 8 ""https://abc.example.com//resources/css/modules/timesheet/ui.timesheetTaskDetails.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /timesheet/ServiceGateway/service HTTP/1.1"" 200 280 9 ""https://abc.example.com//Login/bridge?"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /timesheet/ServiceGateway/service HTTP/1.1"" 200 1416 14 ""https://abc.example.com//Login/bridge?"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"""
"<182>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 - - [28/Jan/2026:08:10:03 +0530] ""GET /login/img/Modified/personalized_username.svg HTTP/1.1"" 200 80 1130"
"<182>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 - - [28/Jan/2026:08:10:03 +0530] ""GET /login/img/Modified/playEA.svg HTTP/1.1"" 200 80 804"
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /leave/appResources/images/Close.png HTTP/1.1"" 200 1874 14 ""https://abc.example.com//index.html?cd=1769567969410"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /leave/extResources/require/require.js HTTP/1.1"" 200 21697 47 ""https://abc.example.com//index.html?cd=1769567969410"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /gems/image/PRODUCT_PHOTO/ACTCS393/Lakme-Rz.png HTTP/1.1"" 200 17856 11 ""https://abc.example.com//pages/redeemGems"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /gems/image/PRODUCT_PHOTO/TITCS118/LadiesBag18-1.JPG HTTP/1.1"" 200 76193 13 ""https://abc.example.com//pages/redeemGems"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /gems/image/PRODUCT_PHOTO/ACTCS392/Lakme-Rz.png HTTP/1.1"" 200 17856 9 ""https://abc.example.com//pages/redeemGems"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /gems/image/PRODUCT_PHOTO/TITCS103/wallet3-01.png HTTP/1.1"" 200 46343 7 ""https://abc.example.com//pages/redeemGems"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /gems/resources/build/runtime.5a6364ffd4f7f2ef.js HTTP/1.1"" 200 2671 10 ""https://abc.example.com//pages/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /gems/resources/build/polyfills.73fb7e5c1e001065.js HTTP/1.1"" 200 12605 12 ""https://abc.example.com//pages/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /gems/resources/build/main.2f82d160c8cbf4f9.js HTTP/1.1"" 200 451837 136 ""https://abc.example.com//pages/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /companyWidgets/img/newWidgetIcons/HwMinimizeIcon.png HTTP/1.1"" 200 145 6 ""https://timesheet.company.net/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /companyWidgets/rest/helperController/?data=%7B%22AppName%22%3A%22Timesheet%22%7D&callback=helperSuccess&_=1769568002392 HTTP/1.1"" 200 470 18 ""https://timesheet.company.net/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /globalsrch/learner/suggestions?text=157 HTTP/1.1"" 200 155 12 ""https://abc.example.com//globalSearch/1754"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/fonts/roboto-light-webfont.woff2 HTTP/1.1"" 200 19810 30 ""https://abc.example.com//styles-2FYUGABX.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/login/logout.json HTTP/1.1"" 200 25 13 ""https://abc.example.com//coursedetails/43893"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /home/BDS3.04673fa3f6e739e4.png HTTP/1.1"" 200 10114 4 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /performancemgmt/LatoLatin-Regular.2d0c0323452c74d7.woff HTTP/1.1"" 200 58824 13 ""https://abc.example.com//styles.81ce1559f0720602.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /performancemgmt/assets/emojies/white_check_mark.png HTTP/1.1"" 200 3445 4 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/sprite-img-6.png HTTP/1.1"" 200 212551 22 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /clientsupervisor/7482.21cf799d72fdd626.js HTTP/1.1"" 200 18309 12 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /ScormEngineInterface/lrs/activities/state?method=PUT HTTP/1.1"" 204 - 38 ""https://ievolvecontent.company.net/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/logo_company.png HTTP/1.1"" 200 5669 13 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/icn-no-trainings-big.png HTTP/1.1"" 200 5475 25 ""https://abc.example.com//"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/main-O3HFEFX7.js HTTP/1.1"" 200 133792 33 ""https://abc.example.com//course/intermediate/58736/252612372"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /competency/learner/endorseExpiryDate HTTP/1.1"" 200 102 25 ""https://abc.example.com//myLearnings/courses/inprogress"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /ScormEngineInterface/lrs/activities/state?method=PUT HTTP/1.1"" 204 - 42 ""https://ievolvecontent.company.net/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /commondata/common/filters HTTP/1.1"" 200 3596 21 ""https://abc.example.com//globalSearch/43893"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/css_sprites.png HTTP/1.1"" 200 67135 25 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/sprite-img-8.png HTTP/1.1"" 200 208251 28 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ScormEngineInterface/defaultui/ping.json?cd=1769568003498 HTTP/1.1"" 200 44 4 ""https://ievolvecontent.company.net/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /certificate/learner/prerequisiteL3Feedback?certId=14653 HTTP/1.1"" 200 91 15 ""https://abc.example.com//curriculadetails/14653"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/icons/icon-72x72.png HTTP/1.1"" 200 3852 52 ""https://abc.example.com//coursedetails/21939"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /competency/learner/selfDeclCompExpyDt HTTP/1.1"" 200 102 18 ""https://abc.example.com//declareCompetency/UpdateDigProf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/header-pattern-low.png HTTP/1.1"" 200 6540 23 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/icn-no-trainings-big.png HTTP/1.1"" 200 5475 51 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/sprite-img-4.png HTTP/1.1"" 200 206006 38 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/polyfills-WEMCER7C.js HTTP/1.1"" 200 12542 34 ""https://abc.example.com//course/intermediate/65584/252742901"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/bg-card-cat-technology3.jpg HTTP/1.1"" 200 4382 16 ""https://abc.example.com//styles-2FYUGABX.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/assets/sprite-img-7.png HTTP/1.1"" 200 223432 23 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/chunk-APID2UFC.js HTTP/1.1"" 200 2595 24 ""https://abc.example.com//index.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /competency/learner/viewSelfDeclaredCompetencyDetails HTTP/1.1"" 200 369 19 ""https://abc.example.com//myLearnings/courses/inprogress"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /ScormEngineInterface/lrs/activities/state?method=PUT HTTP/1.1"" 204 - 42 ""https://ievolvecontent.company.net/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /leader/rest/grade-greater-than HTTP/1.1"" 200 312 26 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /leader/rest/grade-greater-than HTTP/1.1"" 200 210 28 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /leader/rest/grade-between-level HTTP/1.1"" 200 159 39 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /utxHomeApp/fetchAemUserCount HTTP/1.1"" 200 30 29 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""POST /reengine/rest/cards HTTP/1.1"" 502 190 21 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /competency/learner/selfDeclCompExpyDt HTTP/1.1"" 200 102 29 ""https://abc.example.com//myLearnings/courses/inprogress"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /clientsupervisor/assets/alerticon.png HTTP/1.1"" 200 1138 12 ""https://abc.example.com//competency/admin/team/mangerviewselfdeclcompetencies"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /ievolve/index.html HTTP/1.1"" 200 1036 34 ""https://abc.example.com//html/sessionExpired.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 08:10:03 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:10:03 +0530] ""GET /supervisor/rest/manager/competency/viewEmployees HTTP/1.1"" 200 6239 12 ""https://abc.example.com//competency/admin/team/mangerviewselfdeclcompetencies"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
